fake_artist_id	artist_name	artist_uri	fake_track_id	track_title	track_uri	elapsed_seconds	play_source	fake_listener_id
40532	JMSN	2247	637143	Most of All	most-of-all	38	All Artist Tracks	87
40532	JMSN	1426	722851	Talk Is Cheap	talk-is-cheap	102	Autoplay	34
970686	Erick Willis	1764	335784	I Can't Stop	i-cant-stop	239	Album	81
970686	Erick Willis	6282	419315	Broken Man	broken-man	185	All Artist Tracks	59
850747	K.B.	3485	20703	Fuck Fame	fuck-fame	128	Playlist	56
850747	K.B.	783	167422	25 Years	25-years	147	Album	16
24864	Mula Pugh	5328	106154	Never Be a Drought Again	never-be-drought-again	272	Playlist	34
24864	Mula Pugh	1636	398667	Going Thru Alot	going-thru-alot	60	Album	69
903602	Felly	6814	140547	Tell Me	tell-me-feat-ari-lennox	50	Album	3
903602	Felly	489	680408	Dope4yall	dope4yall	219	Thumbed Down Track	4
903602	Felly	9849	983145	Leave in the Morning	leave-in-morning-feat-tut	117	Collections	2
960264	Muscadine Bloodline	210	191138	Can't Tell You No	cant-tell-you-no	235	Playlist	35
282755	The Delta Bombers	1360	620831	Sympathy for the Devil	sympathy-for-devil	146	Playlist	12
282755	The Delta Bombers	8677	635208	Take These Chains from My Heart	take-these-chains-from-my-heart	251	Playlist	39
34986	Jon Christopher Davis	6147	586381	Tangled up in You (feat. Annagrey)	tangled-up-in-you-feat-annagrey	266	Autoplay	24
34986	Jon Christopher Davis	372	608706	Love Had Something Else in Mind	love-had-something-else-in-mind	224	Thumbed Down Track	96
34986	Jon Christopher Davis	66	447682	Lone Star Attitude	lone-star-attitude	207	Autoplay	95
86246	Hata Proof Records Presents	1850	424036	Down 4 My Block	down-4-my-block	77	All Artist Tracks	89
551719	Annie Moses Band	5834	825468	What Wondrous Love	what-wondrous-love	78	Album	25
551719	Annie Moses Band	4866	646667	Catcher in the Rye	catcher-in-rye	231	Thumed Up Track	32
551719	Annie Moses Band	2984	799273	O Holy Night	o-holy-night	276	Thumed Up Track	92
819865	9ICE	653	142142	Party Rider	party-rider	135	Collections	50
60161	Soy Christmas	6425	972482	Stalwart	stalwart	270	Playlist	51
525091	The Hometown Boys	6125	471735	Brindemos Por Un Nuevo Amor	brindemos-por-un-nuevo-amor	233	Thumed Up Track	14
525091	The Hometown Boys	996	407439	No Puedo Olvidarte	no-puedo-olvidarte	33	Thumbed Down Track	91
863807	Patrice Roberts	2195	784474	This Is De Place	this-is-de-place	204	Collections	82
337898	Yomil y el Dany	1514	989583	Al Flay	al-flay	176	Station	74
337898	Yomil y el Dany	8568	698826	Pega Pega	pega-pega	292	Autoplay	22
535173	Brett Kissel	7581	564907	That's How the World Ends	thats-how-world-ends	132	Collections	64
224824	Matt Bednarsky	8459	666031	Happy Go Lucky	happy-go-lucky	121	Album	95
13379	PRINCE BUSTER	4769	911598	Sata Masa Gana	sata-masa-gana	73	All Artist Tracks	28
13379	PRINCE BUSTER	4162	290223	Oh Love (Live)	oh-love-live	217	Playlist	18
13379	PRINCE BUSTER	2329	692892	Al Capone (Live)	al-capone-live	282	Album	68
13379	PRINCE BUSTER	7440	994151	Dont Deceive Me	dont-deceive-me	62	Thumed Up Track	42
13379	PRINCE BUSTER	5955	501574	Its Too Late	its-too-late	159	Collections	36
290144	Big Tim Kellams	9107	254452	Let It Ride (feat. Stephanie Brite)	let-it-ride-feat-stephanie-brite	139	Autoplay	29
578740	The Followthrough	6059	195390	Together United	together-united	70	Thumed Up Track	98
944100	Paul Westerberg	4723	553346	Love On The Wing	love-on-wing	122	Station	14
328809	Nym	3182	153404	Gunfire in the Sky	gunfire-in-sky	226	Playlist	27
865035	Jimmy Wopo	9783	210716	iJack	ijack	271	Playlist	19
865035	Jimmy Wopo	2630	482433	Intro (Free Slumlord Freestyle)	intro-free-slumlord-freestyle	42	Autoplay	70
865035	Jimmy Wopo	9704	162331	King of the Burg	king-of-burg	177	All Artist Tracks	58
865035	Jimmy Wopo	3385	446800	Walkn Bomb	walkn-bomb	132	Playlist	89
500709	Brighten	6714	362690	Leading Myself On	leading-myself-on	14	Station	5
543226	Jriell	6123	588133	Maldita Tentacion	maldita-tentacion	145	Album	42
181954	Cuban Doll	1395	790965	Lets Talk	lets-talk	15	Thumed Up Track	38
181954	Cuban Doll	7495	164621	Brazy Baby	brazy-baby	32	Thumed Up Track	97
181954	Cuban Doll	5340	743715	Let It Blow (Remix)	let-it-blow-remix	31	Playlist	69
629693	Shotgun Shane	6461	404616	50 Shades	50-shades	228	All Artist Tracks	42
629693	Shotgun Shane	4885	859865	Go and Get It	go-get-it	25	Thumed Up Track	91
629693	Shotgun Shane	9646	29590	Inside	inside	91	Thumbed Down Track	41
512072	We Are Leo	8223	99641	Supernova Sunrise	supernova-sunrise	135	Autoplay	21
657392	Justin Stone	3041	74454	Numb	numb	95	Album	36
657392	Justin Stone	4066	637819	Me & You	me-you	46	Thumbed Down Track	71
415836	Roscoe Dash	2953	275447	Skit (And Then)	skit-then	234	Thumbed Down Track	93
415836	Roscoe Dash	3765	370604	Cornbread	cornbread-feat-chevy-woods	37	Autoplay	5
415836	Roscoe Dash	944	524020	Skit (Flowers)	skit-flowers	23	Playlist	91
631792	Mikaben	6166	630002	Pye Lòv	pye-lv-feat-esy-kennenga	23	Autoplay	51
631792	Mikaben	3478	533487	Nkpy	nkpy-feat-black-dada	31	Thumed Up Track	81
920185	Noelito Flow	2062	260718	She Dominates (feat. Chronic Treezy)	she-dominates	117	All Artist Tracks	18
920185	Noelito Flow	6013	686951	Need to Know	need-to-know	1	Collections	11
201400	Young London	970	429700	Call My Name (Tonight)	call-my-name-tonight	219	Album	93
923903	Fialta	2169	379007	Harvest Moon	harvest-moon	99	All Artist Tracks	36
324376	Mpulse	5918	202171	Best Out	best-out	86	Album	53
372147	Teflon Mula	1735	145151	Fuck That	fuck-that	242	Playlist	96
765289	Bluejeans	4483	792695	21 Questions	21-questions	267	Album	48
93163	Knox Hamilton	9442	222971	We Get Back	we-get-back	1	Thumed Up Track	40
93163	Knox Hamilton	40	696256	Sight for Sore Eyes	sight-for-sore-eyes	182	Collections	54
825621	Jay Sean	8410	911130	Need to Know	need-to-know	280	All Artist Tracks	85
694229	Sam James	1618	293411	You Don't Know Me	you-dont-know-me	60	Album	46
487673	K'Valentine	8075	777287	She (feat. Niré)	she-feat-nir	172	Autoplay	25
198324	Rubbing Alcohol	4977	264196	Easy	easy	14	Album	95
507169	Christopher Willits	8338	205488	Eme	eme	59	Thumed Up Track	53
659299	PJ Anderson	277	463847	Mercy, Mercy	mercy-mercy	244	Station	57
659299	PJ Anderson	6077	963137	Your Great Love	your-great-love	25	Album	38
741524	The DNC	7989	892517	Feelin' Good (Ooh La La)	feelin-good-ooh-la-la	179	Station	91
687642	Merle Jagger	987	846668	Pappa Tooth	papa-tooth	228	Playlist	17
318087	Lil Boosie Presents	5075	496835	Tight Jeans	tight-jeans	267	Album	68
285035	Boosie	6034	653412	Loaded	loaded	48	All Artist Tracks	89
263529	Doctor Vox	2098	942815	Hero	hero	91	Thumed Up Track	2
861668	Nekrogoblikon	1761	998254	Dressed as Goblins	dressed-as-goblins	175	Station	20
339889	Chatham Rise	3798	526702	Autopilot	autopilot	64	Autoplay	89
339889	Chatham Rise	2172	303559	Gone	gone-w-jeff-levitz	266	Collections	16
339889	Chatham Rise	6378	734559	Eventide	eventide	35	Thumed Up Track	32
49982	Dutton	9825	429533	No One Higher	no-1-higher	173	All Artist Tracks	31
525077	Nicholas Megalis	7640	307212	What Is It??	what-is-it	103	Station	60
696425	Carlton Livingston	7824	774205	Sound Man Clash	sound-man-clash	7	All Artist Tracks	49
568405	Taelor Gray	1515	277671	Lush	lush	9	Playlist	69
173507	Jay Leach	2187	958552	Hosanna	holy-holy-holy-hosanna	278	Autoplay	30
173507	Jay Leach	2728	650572	The First Noel	1st-noel	259	Autoplay	94
580427	Tenille Arts	9244	352123	Good Guys	good-guys	236	Album	77
325771	Gloria Estefan	8479	500985	Wepa (Comparsa Mix)	wepa-comparsa-mix	125	Station	66
551722	Otis Bruno	4924	832499	Drip of the Lean (feat. Corey Finesse)	drip-of-lean-feat-corey-finesse	67	Album	85
219814	Tonethegoat	4311	126104	One Way Ticket	1-way-ticket	297	Thumbed Down Track	21
219814	Tonethegoat	1361	859634	SoGoneChallenge	sogonechallenge	127	Collections	24
797308	Preme Dibiasi	6777	803587	Gutta Bitch (feat. Bam Bam & Neshia Nee)	gutta-bitch-feat-bam-bam-neshia-nee	98	Station	10
14264	Molly May Rockwell	6337	59206	Acceptance Speech	acceptance-speech	128	Station	91
625169	Gene Krackehl	2999	271899	4. Joyful Reunion	joyful-reunion	204	Album	85
979940	Montana Of 300	8868	201827	Chase a Bag	chase-bag	162	Collections	17
979940	Montana Of 300	4732	996023	Been a Beast	been-beast	146	All Artist Tracks	90
658071	Swagg Dinero	9314	714468	Checking on Me	checking-on-me	11	Playlist	27
595806	Il Will	3225	287613	Fast Ball	fast-ball	99	Collections	96
720443	Snow tha Product	5871	960802	Drunk Love	drunk-love	35	Collections	44
526697	Young Ace	6870	809784	Meet Tony 3	meet-tony-3-feat-gizelle	64	Thumbed Down Track	24
995009	Kissing Candice	121	771025	Epidemic of Ignorance	epidemic-of-ignorance	138	Album	4
744063	MrWizard	7709	203273	I Sit Waiting	i-sit-waiting	260	Thumed Up Track	59
754444	Anti-Flag	304	331126	The W.T.O. Kills Farmers (Re-Recorded)	wto-kills-farmers-re-recorded	89	All Artist Tracks	81
754444	Anti-Flag	4541	508984	Born to Die (Live)	born-to-die-live	17	Autoplay	8
994034	Revolution Mother	3877	164863	Switchblades & Urethane	switchblades-urethane	82	Autoplay	24
162751	Davey Suicide	2138	769141	No Angel	no-angel	53	Collections	8
591854	The Choir	8619	123436	We All Know	we-all-know	57	Autoplay	68
124457	Instrumental Christian Songs, Christian Piano Music	9546	380830	We Will Glorify	we-will-glorify	129	Album	3
124457	Instrumental Christian Songs, Christian Piano Music	3929	885379	Hello My Name Is Regret (Instrumental Version)	hello-my-name-is-regret-instrumental-version	160	Thumed Up Track	68
124457	Instrumental Christian Songs, Christian Piano Music	4236	29246	Word of God Speak (Instrumental Version)	word-of-god-speak-instrumental-version	172	Thumed Up Track	60
124457	Instrumental Christian Songs, Christian Piano Music	1584	924673	You Are My King (Amazing Love) [Instrumental Version]	you-are-my-king-amazing-love-instrumental-version	240	All Artist Tracks	17
598252	Tralala	3046	965899	Your Time Is My Time	your-time-is-my-time	228	Playlist	59
692357	Sharif	4660	872545	In My Blood	in-my-blood	289	Collections	8
290369	Chris Stowe	8549	345711	Rain	rain	1	Album	7
248797	Garth Smith	5548	767415	Jesus, Once of Humble Birth	jesus-once-of-humble-birth	120	Album	10
710108	The Unseen	551	973096	Too Young to Know	too-young-to-know-too-reckless-to-care	100	All Artist Tracks	45
710108	The Unseen	9088	241766	Thorn	every-rose-has-its-thorn	275	All Artist Tracks	98
95601	Country Guitar Players, Country Comfort & Acoustic Love	6886	954930	I've Got Friends in Low Places (Instrumental Version)	ive-got-friends-in-low-places-instrumental-version	111	Album	79
95601	Country Guitar Players, Country Comfort & Acoustic Love	6449	782009	Like a Cowboy (Instrumental Version)	like-cowboy-instrumental-version	94	Collections	55
599883	Lo Mejor De La Musica Instrumental	7956	440332	Maria Bonita	maria-bonita	178	Playlist	67
133432	Ye Ali	8490	704089	Honey Love (feat. Kirko Bangz)	honey-love-feat-kirko-bangz	181	All Artist Tracks	62
133432	Ye Ali	8904	379645	Menu	menu	200	Playlist	36
484663	Joecephus and The George Jonestown Massacre	1522	564455	Baby Shower	baby-shower	208	Station	57
484663	Joecephus and The George Jonestown Massacre	5135	887394	Someday I'll Sober Up	someday-ill-sober-up	116	Playlist	18
484663	Joecephus and The George Jonestown Massacre	1026	784829	Drinking Back Yesterday	drinking-back-yesterday	38	Station	20
289846	TYLERxCORDY	7695	941705	Hate Myself	hate-myself	17	Album	63
984480	Berried Alive	3994	30925	Alarm Clock from Hell	alarm-clock-from-hell	106	Thumed Up Track	36
984480	Berried Alive	4384	270406	Dark Corners	dark-corners	176	All Artist Tracks	22
984480	Berried Alive	7552	593974	Pun of You Left	pun-of-you-left	159	Autoplay	53
278063	Kingdom Of Giants	7969	502490	The Overlord	overlord	48	All Artist Tracks	29
801169	Ramriddlz	7714	966393	Left, Right	left-right	8	Album	84
801169	Ramriddlz	1209	574780	Come C Mi (feat. Justine Skye)	come-c-mi-feat-justine-skye	21	Station	27
665604	Sleep Baby Sleep, Music for Quiet Moments & Quiet Moments	8755	925322	Raindrop Waves	raindrop-waves	19	Autoplay	48
31989	Barnaby Bright	5461	991985	Alive	alive	248	Playlist	23
318642	Musiko	5807	333881	Si Mañana	si-maana	170	All Artist Tracks	88
911657	Reaz	2175	902765	My City (feat. Delaney Rene)	my-city-feat-delaney-rene	262	Station	49
965429	Crystal Bowersox	7281	694874	He Calls Me Angel	he-calls-me-angel	165	Thumed Up Track	71
990390	James Marfleet	4210	545794	At a Distance	at-distance	165	Autoplay	41
949058	Nathan Pacheco	940	657292	From Now On (The Greatest Showman)	from-now-on-greatest-showman	128	All Artist Tracks	91
519044	G Maffiah	4730	480157	How Yuh so Bad	how-yuh-so-bad	97	Thumed Up Track	30
558251	Typical Hawaiians	7062	709497	You That I Want	you-that-i-want	162	All Artist Tracks	7
193273	Croosh	9799	549321	Fibonacci	fibonacci	95	Collections	58
193273	Croosh	8644	139578	Fame	fame	76	Playlist	67
539456	Tim McMorris	7600	546888	Wonderful	wonderful	107	Thumed Up Track	80
539456	Tim McMorris	5590	857872	Fall in Love Again	fall-in-love-again	59	All Artist Tracks	18
409275	BM	7045	611289	Rosalina (Afrobeat Remix)	rosalina	20	Thumed Up Track	100
240167	Pat Barker	2088	225478	The Fighting Irish	fighting-irish	289	Playlist	9
509989	Katie Sky	628	67832	Tell You Everything	tell-you-everything	214	All Artist Tracks	62
834646	Microphone Killa	2411	426096	New Violence	new-violence	90	Autoplay	19
597446	Andra	2299	199775	Drowning	drowning	268	Autoplay	18
841908	Sylo Nozra	3924	90760	Silent Need	silent-need	35	Collections	24
113878	Shelly Fairchild	5174	917736	Goodbye to the Rest (feat. Jeremy Lister)	goodbye-to-rest-feat-jeremy-lister	267	Collections	82
113878	Shelly Fairchild	3404	823485	I'm Just Sayin'	im-just-sayin	149	Album	17
435376	Asian Doll	6915	633951	On a Mision	on-mision	239	Station	35
780001	100 Day Delay & Goodbye Gravity	256	595606	Drift	drift	81	Autoplay	55
719851	Digital Daggers	4590	547748	Still Here	still-here	178	Playlist	54
619931	Tito Y Su Torbellino	5741	223899	Israel Iriarte	isra-iriarte	166	Playlist	10
487428	EarthRise SoundSystem	348	148395	Earth to the Sun (feat. Vishal Vaid & Max Zt)	earth-to-sun-feat-vishal-vaid-max-zt	216	Autoplay	5
872361	BENJAH	1062	15104	Saucin'	saucin	164	Playlist	9
441394	Volumes	4475	272930	Affirmation of Ascension	affirmation-of-ascension	19	Station	99
929110	Kidricc James	9790	731510	Yeah I'm Is	yeah-im-is	285	All Artist Tracks	97
829026	Tipper	4609	909035	Shatter Box	shatter-box	99	Collections	91
829026	Tipper	5011	91595	Bubble Control	bubble-control	262	Album	41
829026	Tipper	4262	207682	Daved & Confused	daved-confused	288	Album	38
829026	Tipper	8198	778569	Rip Cord	rip-cord	237	Playlist	25
90352	Tanghetto	9572	888015	El Boulevard	el-boulevard	223	Station	47
90352	Tanghetto	503	898078	El Arte De Amar (2012 Mix) [feat. Sexteto Union]	el-arte-de-amar-2012-mix	215	Autoplay	60
90352	Tanghetto	2719	28346	Progressive Tango	progressive-tango	224	Playlist	23
751042	TANGHETTO	1560	608801	Incidental Payada	incidental-payada	31	All Artist Tracks	47
782419	Filth	9253	297579	Collapse III	collapse-3	17	Thumbed Down Track	2
554468	Ryan Farish	7325	312940	Mercy Follows	mercy-follows	65	All Artist Tracks	25
554468	Ryan Farish	1457	931482	Watch The Sky	watch-sky	19	Station	55
554468	Ryan Farish	2837	991370	Days Ahead	days-ahead	28	Autoplay	56
554468	Ryan Farish	9439	615251	Midnight Sun	midnight-sun	125	Album	50
554468	Ryan Farish	4385	814368	Winter	winter	118	Thumed Up Track	91
554468	Ryan Farish	9207	168785	My Home Is Your Love	my-home-is-your-love	63	Playlist	7
554468	Ryan Farish	8644	474910	Spectrum	spectrum	157	All Artist Tracks	56
554468	Ryan Farish	5417	974913	Above the Clouds	above-clouds	92	Thumbed Down Track	2
554468	Ryan Farish	6781	46397	Glow	glow	31	Album	20
554468	Ryan Farish	8337	838791	Chasing The Sun	chasing-sun	170	Autoplay	2
554468	Ryan Farish	6692	432040	Sea Of You (Reprise)	sea-of-you-reprise	227	Collections	89
554468	Ryan Farish	674	945845	Clouds of Heaven	clouds-of-heaven	20	Collections	39
554468	Ryan Farish	2410	59768	Flight of the Angels	flight-of-angels	194	Playlist	90
456201	Tori Shanice	8127	141973	Hang Loose	hang-loose	158	Thumbed Down Track	93
675024	Boyskout	5181	201723	Spotlight	spotlight	100	Thumed Up Track	68
218652	Zach Smith	4447	791108	Way I Feel	way-i-feel-feat-menace	76	Thumbed Down Track	35
861181	The Silver Seas	6148	376119	Ms. November	ms-november	252	Thumbed Down Track	52
861181	The Silver Seas	8141	752465	Tativille	tativille	53	Album	67
861181	The Silver Seas	1277	413441	The Best Things In Life	best-things-in-life	245	Thumbed Down Track	36
861181	The Silver Seas	7212	346531	From My Windowsill	from-my-windowsill	119	Station	87
277067	Clint Brown	2243	81057	Sacrifice Of Praise	sacrifice-of-praise	181	Thumbed Down Track	58
277067	Clint Brown	3310	86105	We've Come To Give Him Praise	weve-come-to-give-him-praise	80	Station	82
277067	Clint Brown	6454	455592	I've Come To Praise You	ive-come-to-praise-you	295	Playlist	75
277067	Clint Brown	8166	174348	We've Come Into This House	weve-come-into-this-house	231	Thumed Up Track	52
277067	Clint Brown	4353	553472	Bless Your Name	bless-your-name	71	All Artist Tracks	87
277067	Clint Brown	7490	220457	You Are	you-are	219	Autoplay	35
277067	Clint Brown	3624	539556	You're All I Need	youre-all-i-need	286	Playlist	55
955822	Charles Reed	4179	210770	Netflixxx	netflixxx	210	Autoplay	38
360229	Cappadonna	256	972002	Kids Playing	kids-playing	170	Collections	10
968738	Five Times August	8939	174274	Who You Are	who-you-are	8	All Artist Tracks	9
452295	Beadz	3511	580243	2 Shots of Patron	2-shots-of-patron	39	Station	99
452295	Beadz	6546	23949	Make It Out	make-it-out-feat-jimi-nu-p-jericho	216	Playlist	98
714858	Sawyer	5542	710289	Easy Now	easy-now	101	All Artist Tracks	56
115328	Zack Hemsey	5478	995859	Fade Away	fade-away	158	Autoplay	93
115328	Zack Hemsey	5169	218796	Lost and Found	lost-found	256	Playlist	34
245523	Rapper School	5781	649438	Déjalo Ser	djalo-ser	238	Thumbed Down Track	31
672542	Dri	9532	964149	Inspiration	inspiration	164	Station	24
140232	Epic Rap Battles of History	362	744253	Gandhi vs Martin Luther King Jr.	gandhi-vs-martin-luther-king-jr	287	Thumbed Down Track	76
859768	Rowdy Rebel	8661	265558	Right Now (feat. Bobby Shmurda & French Montana)	right-now-feat-bobby-shmurda-french-montana	91	All Artist Tracks	9
859768	Rowdy Rebel	8582	978531	All About Her Shmoney (feat. Bobby Shmurda & Too Short)	all-about-her-shmoney-feat-bobby-shmurda-too-short	89	Collections	22
223249	Derek Fiechter	5438	409254	Glow of the Moon	glow-of-moon	134	Collections	34
223249	Derek Fiechter	8822	108929	Land of China	land-of-china	254	Thumed Up Track	25
223249	Derek Fiechter	5588	410043	Dark Temple	dark-temple	181	All Artist Tracks	93
223249	Derek Fiechter	8008	644444	The Five Guardians	5-guardians	131	Thumed Up Track	84
223249	Derek Fiechter	1154	709264	Chinese New Year	chinese-new-year	117	Album	93
676273	Raven Quinn	4332	882202	Decadence	decadence	175	Station	10
780572	Kaya May	1165	335365	Drowning	drowning	61	Collections	6
784497	Kira Soltanovich	8385	245370	What Do You Mean, No!	what-do-you-mean-no	187	Autoplay	80
304075	Melymel	1354	894562	Ese Man (Yo Voy a Bailar)	ese-man-yo-voy-bailar	150	Playlist	37
819860	Rockapella	8369	202259	Bad Bad Leroy Brown / You Don't Mess Around with Jim (Live)	bad-bad-leroy-brown-you-dont-mess-around-with-jim-live	38	Thumed Up Track	10
641367	Mikey Wax	4532	463951	Counting On You	counting-on-you	149	All Artist Tracks	46
820495	The Bomb Digz	6842	90598	Keep It Walkin	keep-it-walkin	290	Station	1
487552	Miami Mass Choir	6529	712948	That's What He Is (Live) [feat. Betty Wright]	thats-what-he-is-feat-betty-wright-live	255	Thumed Up Track	84
857722	Ivan B	4935	983326	Need You Still (feat. Keith Fontano)	need-you-still-feat-keith-fontano	122	Station	36
813661	Opi the Hit Machine	4074	952141	Midiendo Fuerzas (Remix) [feat. El Sica & Lyan]	midiendo-fuerzas-remix-feat-el-sica-lyan	292	All Artist Tracks	77
813661	Opi the Hit Machine	5063	850354	Nos Vamos de Shopping 2	nos-vamos-de-shopping-2	184	All Artist Tracks	32
479176	Kiubbah Malon	1443	35277	4 Versos	4-versos	229	Album	92
95592	The Autumn Film	5846	546225	Slow Down	slow-down	126	Album	66
762210	Margate	4631	34493	Saved It	saved-it	3	Station	52
736880	Norwegian Arms	371	378081	How We Move	how-we-move	22	Collections	36
894995	Zander	4285	694407	White Christmas	white-christmas	179	Thumed Up Track	23
716718	Princere	7270	128825	80s Rock	80s-rock	108	Collections	89
467902	The Tragic Thrills	2670	538686	Ain't Scared	aint-scared	40	All Artist Tracks	31
634030	Matt White	9314	195724	Love and Affection (Acoustic)	love-affection-acoustic	72	Thumed Up Track	43
42486	Dark Rooms	3246	431616	Olga Kurylenko	olga-kurylenko	255	Playlist	49
645059	Ben Rector	8125	961636	Ordinary Love	ordinary-love	207	All Artist Tracks	91
756312	Ellie Holcomb	9486	885857	Red Sea Road	red-sea-road	2	Thumed Up Track	28
756312	Ellie Holcomb	8294	552771	Sing	sing	31	Playlist	53
335715	Eleventyseven	385	464757	Redeem the Scene	redeem-scene	139	Station	17
335715	Eleventyseven	9339	12348	End of Time	end-of-time	231	Autoplay	11
471859	Stereowave	4693	100283	Safe In the Sound	safe-in-sound	32	Album	21
253921	Dr. David Jeremiah	5521	493080	Message by Dr. David Jeremiah (feat. David Jeremiah)	message-by-dr-david-jeremiah-feat-david-jeremiah	260	Autoplay	2
314807	Chase McBride	5650	87289	Cold Water	cold-water	43	Collections	45
409271	Mocky	9737	463651	Chubby Cheeks	chubby-cheeks	169	Station	38
774042	Inteligencia Nortena	4924	235309	Delante de Mi (En Vivo)	delante-de-mi-en-vivo	242	Station	1
316537	El Fantasma	5744	774441	Pachanga en el Infierno (En Vivo)	pachanga-en-el-infierno-en-vivo	183	Thumed Up Track	46
316537	El Fantasma	8999	554196	Compa Lico	compa-lico	41	Album	82
316537	El Fantasma	2064	700468	Quisiera Amarte Menos	quisiera-amarte-menos	58	Playlist	25
316537	El Fantasma	6131	6773	De Puntitas	de-puntitas	214	Collections	49
316537	El Fantasma	9862	604389	Una Enorme Distancia	una-enorme-distancia	247	All Artist Tracks	4
703638	The Early November	855	702040	Narrow Mouth	narrow-mouth	48	Autoplay	23
703638	The Early November	2691	399754	Decoration	decoration	24	Playlist	80
921806	Adam Agin	6465	329846	The Delicate Fight	delicate-fight	80	Station	13
475506	Upchurch	6480	489229	Can't Fuck with Us	cant-fuck-with-us	274	All Artist Tracks	70
475506	Upchurch	6370	58394	Walking Tall	walking-tall	267	Autoplay	85
475506	Upchurch	4550	291	Livin' in a Country Song	livin-in-country-song	160	Station	6
475506	Upchurch	3894	657970	Cornbread	cornbread	99	All Artist Tracks	69
632196	Sway	4971	315890	Freestyle 7, Pt.2	freestyle-7-pt2-feat-redman-methodman	249	Thumbed Down Track	23
989225	OG	2845	486161	Chosen	chosen	176	Autoplay	83
728485	Sonsofday	6851	288290	Autumn Heart	autumn-heart	131	Station	1
927827	Sonny Pate	9929	846024	Rule Breaker	rule-breaker	248	Playlist	90
671940	Pato Machete	1043	769915	Esta Cruz	esta-cruz	196	All Artist Tracks	1
14832	Vocabulary	6892	361804	Temples	temples	232	Album	20
374977	We Set Sail	4350	896089	Reminders Written on Maps	reminders-written-on-maps	62	All Artist Tracks	12
487808	HYPNOTIC BRASS ENSEMBLE	6038	740878	Taijite	taijite	185	Thumed Up Track	81
487808	HYPNOTIC BRASS ENSEMBLE	3683	973907	Loudmouth	loudmouth	75	Autoplay	8
487808	HYPNOTIC BRASS ENSEMBLE	4990	761360	Alyo	alyo	91	Thumed Up Track	65
254411	Sweet Micky	9002	271812	Souke Kòw - Lè Prezidan Pat La	souke-kw-l-prezidan-pat-la	169	Collections	88
254411	Sweet Micky	3254	368884	I Don't Care	i-dont-care	85	Thumed Up Track	7
254411	Sweet Micky	3945	238235	Fèt Mennaj Mwen	ft-mennaj-mwen	197	All Artist Tracks	39
254411	Sweet Micky	5790	303562	Cocorico (Live)	cocorico-live	255	Thumbed Down Track	38
624805	Starlight Mints	6095	813159	Zillion Eyes	zillion-eyes	200	Collections	35
861019	Black Roots	868	760766	The Father	father	254	Collections	68
861019	Black Roots	8105	834001	Move On	move-on	51	All Artist Tracks	21
773731	Mirk Beniah	3206	710219	Some Type of Way	some-type-of-way	183	All Artist Tracks	79
83084	Celso Piña Y Su Ronda Bogotá	6279	259638	Alicia Adorada	alicia-adorada	186	All Artist Tracks	76
83084	Celso Piña Y Su Ronda Bogotá	8832	633381	El Viaje	el-viaje	36	All Artist Tracks	75
198775	Dogg Master	8641	119324	Ferme ta gueule	ferme-ta-gueule	216	Thumed Up Track	96
635162	Pinhead Gunpowder	1097	103093	High Maintenance	high-maintenance	90	Collections	12
559703	Tournament of Hearts	1872	603048	Shake It Off	shake-it-off	171	Thumbed Down Track	8
240609	Maor Mo	4102	842355	Twerk for Me (feat. Billy Blue)	twerk-for-me-feat-billy-blue	89	Collections	63
756839	DJ Qbert	1337	620957	Og Bboy (feat. Mr. Lif, El P & Malicious Lee)	og-bboy-feat-mr-lif-el-p-malicious-lee	18	Autoplay	44
658428	Lucy Wainwright Roche	7218	454589	Under the Gun	under-gun	293	Autoplay	51
658428	Lucy Wainwright Roche	3238	241134	Ohio Is for Lovers	ohio-is-for-lovers	267	Autoplay	11
217469	Tides Of Man	7337	965642	Young and Courageous	young-courageous	66	Thumed Up Track	91
217469	Tides Of Man	8706	420989	Parallels	parallels	239	Collections	59
735801	Chris Cornell	2052	717595	The Promise	promise	165	Collections	17
647363	Yariel y Omy	1056	316045	Historia De Amor (feat. Suzette)	historia-de-amor	119	Album	75
827871	Froggy Fresh	3044	971929	Coolest Guys	coolest-guys	179	Collections	84
827871	Froggy Fresh	1096	707081	Stolen Bikes 2	stolen-bikes-2	173	Thumbed Down Track	20
827871	Froggy Fresh	5625	785693	Reindeer Games	reindeer-games	252	Thumed Up Track	89
743054	Lostboycrow	2534	142993	Thursday	thursday	0	Thumbed Down Track	54
43836	Suave Da Lyricist	4124	635076	Dreamin' With Kings	dreamin-with-kings	47	Autoplay	71
200426	Ambi	3074	800482	Tonight	tonight	174	Thumed Up Track	66
298398	Jeff Kinder	8783	796149	Appalachian Hymn	appalachian-hymn	71	Album	4
712258	The Lone Bellow	7710	919393	Cold As It Is (Acoustic)	cold-as-it-is-acoustic	192	Thumed Up Track	65
617273	Midnight Hour	7123	939167	Hostage	hostage	249	Album	5
976022	From Under the Willow	6661	515488	Lawless	lawless	208	All Artist Tracks	1
976022	From Under the Willow	3502	619124	Like Minds (feat. Dave Stephens)	like-minds-feat-dave-stephens	208	All Artist Tracks	61
707062	Big Business	4387	514277	O.G.	og	118	Collections	33
707062	Big Business	1503	899697	Cats, Mice	cats-mice	101	Thumed Up Track	49
