fake_artist_id	artist_name	fake_track_id	track_title	date_time	elapsed_seconds	play_source	fake_listener_id
934328	Jhoni The Voice	264039	El Narrador (feat. Messiah)	2019-02-08 21:44:32	229	Playlist	92
787128	Anuhea	834838	Simple Love Song	2019-02-08 3:28:27	71	Thumbed Down Track	79
350946	Amy Speace	549762	In Salida	2019-02-08 10:47:42	30	Collections	32
350946	Amy Speace	608075	Hunter Moon	2019-02-08 1:21:30	12	Album	40
608695	Danny Berrios	351943	Rayo De Luz	2019-02-08 20:2:29	236	Thumbed Down Track	58
375814	Baba B	721608	Love Is Beautiful	2019-02-08 7:1:30	287	All Artist Tracks	3
744703	Exist Strategy	364563	Voyager	2019-02-08 15:52:37	122	Thumbed Up Track	88
434477	Goldfish	958698	He's Crazy (feat. Emily Bruce)	2019-02-08 23:11:4	84	Playlist	58
434477	Goldfish	168976	Moonwalk Away	2019-02-08 0:44:55	294	Collections	5
434477	Goldfish	953853	Trees and Jets (feat. Monique Hellenberg)	2019-02-08 21:2:3	2	Album	39
434477	Goldfish	561988	Heart Shaped Box (Radio Edit) [feat. Julia Church]	2019-02-08 11:45:17	273	Thumbed Down Track	2
327917	SCNDL	893269	The Munsta	2019-02-08 5:47:14	100	Thumbed Down Track	38
739876	Cris Cab	905361	How Was I Supposed to Know	2019-02-08 9:55:7	258	Station	87
739876	Cris Cab	931921	Where I Belong	2019-02-08 6:55:20	107	Album	3
889816	Case & Point	909903	Fugitive	2019-02-08 13:2:6	244	Playlist	2
563085	Nitro Fun	550838	Cheat Codes	2019-02-08 20:16:23	260	Playlist	38
996755	Laszlo	736116	Closer	2019-02-08 4:2:45	6	Thumbed Up Track	11
512234	Aero Chord	264708	Titans	2019-02-08 2:32:25	11	Station	83
485987	LVTHER	700084	One Look (feat. Mammals)	2019-02-08 0:57:32	214	Album	74
547140	Tokyo Machine	58616	Rock It	2019-02-08 0:40:47	55	Thumbed Down Track	9
934721	2002	183532	Sunlight Through a Feather	2019-02-08 8:37:39	96	Thumbed Down Track	94
934721	2002	502728	Trismegistus	2019-02-08 16:51:19	207	All Artist Tracks	3
459886	Distinguidos De Chihuahua	859280	16 Casas Y 4 Ranchos	2019-02-08 16:29:56	40	Station	39
587548	Alta Consigna	370187	El Buen Rato	2019-02-08 11:11:19	87	Thumbed Up Track	92
587548	Alta Consigna	543771	Cartel de Dios (En Vivo)	2019-02-08 19:37:45	210	Autoplay	34
587548	Alta Consigna	770933	El Panu (En Vivo)	2019-02-08 23:39:3	64	Station	4
587548	Alta Consigna	295816	Toro Encartado	2019-02-08 23:14:0	158	All Artist Tracks	72
587548	Alta Consigna	877366	Vida Recia	2019-02-08 20:20:3	71	Autoplay	45
587548	Alta Consigna	853230	El Compa Chelis	2019-02-08 16:57:14	17	Autoplay	74
672550	Puppet & Murtagh	499802	Killing Giants (feat. Richard Caddock)	2019-02-08 17:6:18	295	All Artist Tracks	83
724808	Ana Popovic	450468	Matter of Time	2019-02-08 9:50:14	96	Album	81
867981	Into Another	861534	Nocturne No. 11	2019-02-08 17:25:47	22	Playlist	45
476448	Rita Coolidge	726653	Mean to Me	2019-02-08 0:54:42	166	Autoplay	62
650125	Unlike Pluto	306440	Found You (feat. Michelle Buzz)	2019-02-08 4:22:23	15	All Artist Tracks	83
650125	Unlike Pluto	827404	Sweet (feat. Mister Blonde)	2019-02-08 15:19:34	7	Thumbed Down Track	34
798393	Yoe Mase	751074	Thrive	2019-02-08 23:59:47	127	Collections	66
960814	Shad	324298	Lucky 1's	2019-02-08 17:39:57	247	Thumbed Up Track	13
960814	Shad	959918	Out of Love Pt. 2	2019-02-08 22:50:23	90	Collections	46
960814	Shad	613601	Remember to Remember	2019-02-08 8:8:36	150	All Artist Tracks	39
613830	Martin Harp	256987	Wreckage	2019-02-08 19:49:17	70	All Artist Tracks	33
241555	Sosamann	853691	The Plan	2019-02-08 20:0:57	218	Thumbed Down Track	78
451694	Mariachi Nuevo Tecalitlan	939187	El Mariachi Esta De Fiesta	2019-02-08 11:19:31	280	Station	49
562287	Summer Was Fun	442202	Watching (feat. Colordrive)	2019-02-08 10:18:16	106	Thumbed Up Track	97
265278	Ricky Young	841777	Feels Damn Good	2019-02-08 9:40:36	260	Collections	12
895800	The Native Sibling	854051	How to Win	2019-02-08 19:38:36	106	Station	74
895800	The Native Sibling	747504	Dreams	2019-02-08 9:37:40	284	Autoplay	34
514857	Olumide	121703	Got Damn	2019-02-08 21:32:32	111	All Artist Tracks	74
528409	Neako	865576	Never Stressing	2019-02-08 8:20:51	179	Collections	4
680834	Mehdi	181346	Kingdom of Pearls	2019-02-08 8:10:39	154	Autoplay	68
680834	Mehdi	748536	Connecting Prayer	2019-02-08 1:13:15	221	Station	33
680834	Mehdi	928625	Moments in Bliss	2019-02-08 21:21:58	27	Playlist	15
680834	Mehdi	114733	The Candle and the Butterfly	2019-02-08 17:17:33	151	Station	27
680834	Mehdi	863524	Evolution of the Heart	2019-02-08 7:2:58	282	Thumbed Up Track	93
248025	Hell Rell	91320	Think You Know	2019-02-08 8:22:47	214	Album	77
248025	Hell Rell	650722	What You Into	2019-02-08 10:27:53	133	Station	16
248025	Hell Rell	398363	New Blood	2019-02-08 10:54:55	291	All Artist Tracks	91
621496	Patterson Hood	608189	Granddaddy	2019-02-08 20:47:59	133	All Artist Tracks	100
265823	Tim Halperin	850046	From This Day On	2019-02-08 18:39:39	235	Station	78
68732	Billionaire Black	135322	Devil on My Shoulder	2019-02-08 22:42:21	257	Collections	33
299588	Seven Lions	215141	Cold Hearted	2019-02-08 14:53:2	185	Thumbed Down Track	99
229315	Koven	555816	Telling Me	2019-02-08 9:54:56	126	Station	29
229315	Koven	415833	Everything	2019-02-08 21:22:25	194	Album	29
945882	KUURO	746350	Aamon	2019-02-08 16:32:32	191	Playlist	57
945882	KUURO	330227	Swarm VIP	2019-02-08 0:23:47	294	Thumbed Down Track	37
831138	DROELOE	966931	Bon Voyage	2019-02-08 16:25:19	183	Playlist	58
848425	Soupandreas	808791	Sprite	2019-02-08 6:15:58	47	Collections	81
944955	Betablock3r	700375	What You Wanted	2019-02-08 3:56:59	118	Thumbed Down Track	32
671862	Sandra McCracken	924770	Storehouse	2019-02-08 16:45:5	218	Autoplay	83
832007	Doc Powell	918624	On the Other Side (feat. Kirk Whalum)	2019-02-08 21:36:43	59	Autoplay	87
832007	Doc Powell	814635	For Old Times Sake	2019-02-08 19:32:40	203	Album	42
832007	Doc Powell	438213	Two Hearts	2019-02-08 15:12:40	299	Station	36
585200	Yung Simmie	487985	20 / 20	2019-02-08 16:14:20	139	Station	26
428185	Joe Matarese	733843	80's Rollerskating Rink	2019-02-08 7:52:10	21	Station	67
428185	Joe Matarese	815030	Rocky IV	2019-02-08 10:34:37	195	Thumbed Up Track	76
590578	Ace Boogie	291457	Don't Give Up	2019-02-08 22:1:2	292	Album	11
371848	Virtual Riot	880593	One for All, All for One	2019-02-08 17:43:54	131	Collections	78
181322	Blest	121212	Te Amo, Te Adoro (Versión Acústica)	2019-02-08 22:50:21	113	Thumbed Down Track	5
181322	Blest	462968	Sea la Gloria (finale)	2019-02-08 5:48:25	211	Autoplay	85
181322	Blest	182725	Sea la Gloria	2019-02-08 17:49:20	118	All Artist Tracks	20
181322	Blest	891339	Eres Tú	2019-02-08 9:0:54	58	Autoplay	42
782941	Str8 Kash	596780	Lucid Dreaming	2019-02-08 1:41:59	240	Playlist	24
293049	PYLOT	115215	Flashbacks	2019-02-08 5:53:36	118	Collections	29
293049	PYLOT	426536	The Place I Once Knew	2019-02-08 19:44:56	52	Autoplay	30
951446	Handsome Poets	31490	Sky on Fire (Acoustic Sessions)	2019-02-08 19:17:30	275	Station	34
345842	The Hundred Days	363467	Tattoo Girl	2019-02-08 12:4:52	37	All Artist Tracks	61
30913	Andy Narell	786054	One More Touch (feat. Mike Stern & Etienne Charles)	2019-02-08 8:51:46	154	Station	1
30913	Andy Narell	3946	Oxamu (feat. Louis Mhlanga, Denny Lalouette, Rob Watson, Andile Yenana & Basi Mahlasela)	2019-02-08 20:5:34	49	Playlist	73
30913	Andy Narell	381335	Slow Motion (feat. Steve Erquiaga, Keith Jones, Kenneth Nash & William Kennedy)	2019-02-08 18:16:51	9	Thumbed Down Track	27
30913	Andy Narell	595253	Street Dancin' (feat. Kenneth Nash, Steve Erquiaga & Keith Jones)	2019-02-08 2:26:12	72	Station	10
30913	Andy Narell	424099	Rainorama (feat. Dario Eskenazi, Luis Conte, Paul Van Wageningen & Steve Erquiaga)	2019-02-08 0:45:49	138	Playlist	82
468190	Mr. Ray & The Little Sunshine Kids Singers	108411	Daisy, Daisy	2019-02-08 3:40:35	273	Thumbed Up Track	70
468190	Mr. Ray & The Little Sunshine Kids Singers	948841	Alice the Camel	2019-02-08 7:41:54	85	Album	31
468190	Mr. Ray & The Little Sunshine Kids Singers	439554	Share with You	2019-02-08 20:55:24	244	Playlist	63
468190	Mr. Ray & The Little Sunshine Kids Singers	764881	Billy Boy	2019-02-08 10:48:53	22	Album	48
468190	Mr. Ray & The Little Sunshine Kids Singers	913680	I'm Happy	2019-02-08 4:25:46	19	All Artist Tracks	69
468190	Mr. Ray & The Little Sunshine Kids Singers	438542	Camptown Races	2019-02-08 9:27:54	228	All Artist Tracks	54
468190	Mr. Ray & The Little Sunshine Kids Singers	985748	Shortnin' bread	2019-02-08 20:11:45	237	Thumbed Up Track	86
468190	Mr. Ray & The Little Sunshine Kids Singers	498527	A Tisket, a Tasket	2019-02-08 22:1:32	91	Autoplay	81
749127	Kasbo	93498	Find	2019-02-08 14:12:16	280	Station	22
334097	Lizzo	998478	Humanize	2019-02-08 20:55:56	252	Autoplay	85
467548	The Eagle Rock Gospel Singers	234123	It's Killing Me	2019-02-08 22:47:48	235	Thumbed Down Track	52
467548	The Eagle Rock Gospel Singers	426787	Like a Child	2019-02-08 2:7:12	221	All Artist Tracks	86
467548	The Eagle Rock Gospel Singers	743505	Over Me	2019-02-08 11:23:51	203	Thumbed Up Track	42
936028	N.B.S. & Snowgoons	72639	Putting in Work (The Beginning)	2019-02-08 22:13:18	281	Thumbed Up Track	29
644979	Seven Lions & Echos	940820	Cold Skin (Stonebank Remix)	2019-02-08 7:55:36	188	Thumbed Down Track	24
802791	The Southern Gothic	989159	Only Need You	2019-02-08 14:5:9	27	Station	18
802791	The Southern Gothic	339678	Watch Me Run	2019-02-08 22:35:49	273	Thumbed Down Track	23
555126	Leche De Tigre	612466	Poubelle	2019-02-08 0:8:18	127	Thumbed Up Track	48
492237	Fievre Looka	680435	No Estoy Arrepentido	2019-02-08 18:44:36	52	All Artist Tracks	84
492237	Fievre Looka	123454	Flor Dormida	2019-02-08 13:52:53	103	Thumbed Down Track	74
37592	Cardiff Brothers	981941	Triple Threat	2019-02-08 7:2:37	225	Autoplay	61
43307	Hudson Moore	96017	Stop Light Love	2019-02-08 10:19:46	76	Autoplay	16
863468	Ernie Halter	702570	When The Lights Go Down	2019-02-08 0:3:46	93	Thumbed Down Track	76
863468	Ernie Halter	321308	Sweetness	2019-02-08 2:32:29	127	Album	19
716264	Kingsfoil	812026	Lying in Wait	2019-02-08 19:39:10	102	Autoplay	49
716264	Kingsfoil	992360	Give It up Now	2019-02-08 12:18:31	263	Thumbed Up Track	72
461209	Supermans Feinde	866899	Night Goes On	2019-02-08 0:13:3	1	All Artist Tracks	55
298193	Gun ShmiFF	565915	So Official	2019-02-08 19:3:41	284	Thumbed Down Track	67
695232	Tony MacAlpine	995540	Man in a Metal Cage	2019-02-08 14:53:16	146	Playlist	32
946290	Donavon Frankenreiter	631769	You	2019-02-08 23:38:58	71	Thumbed Down Track	6
209546	Sublyminal	903925	California(Here We Come)	2019-02-08 19:36:53	273	Station	32
518036	Kay	450467	Down Syndrome (feat. Phife Dawg)	2019-02-08 20:12:6	105	Station	85
125692	Spirit Family Reunion	649120	On My Mind	2019-02-08 21:52:51	63	Playlist	73
824738	Wheeland Brothers	274830	This Time of Night	2019-02-08 13:22:0	178	All Artist Tracks	92
139637	Explosions in the Sky & David Wingo	193186	Peristalsis	2019-02-08 15:20:8	278	Thumbed Up Track	44
18923	Stephanie Staples	244048	How Lovely	2019-02-08 13:10:10	279	Collections	83
585495	Tim Hawkins	71158	The Government Can	2019-02-08 22:51:24	47	Station	7
585495	Tim Hawkins	131989	Honey-Do List	2019-02-08 8:36:50	84	Autoplay	35
585495	Tim Hawkins	908601	Fire Ants	2019-02-08 18:14:21	203	Thumbed Up Track	22
719438	Wyise	875966	Power (feat. Nh, Reed Dollaz & Nino)	2019-02-08 17:54:1	241	All Artist Tracks	50
719438	Wyise	548358	New Experience (feat. Hitman Hurk)	2019-02-08 11:54:24	91	Playlist	38
719438	Wyise	295678	Dolla Dolla Bill	2019-02-08 17:23:41	137	Playlist	31
109651	Nino	277146	Boss Hoggin (feat. Spm)	2019-02-08 1:10:58	265	Thumbed Down Track	61
306585	Trev Rich	632462	Hit the Button	2019-02-08 9:19:11	144	Playlist	22
885737	Los Alegres De Teran	561543	Cuatro Espadas	2019-02-08 0:52:40	268	Album	31
295269	Mizik Mizik	267991	Men Krab La	2019-02-08 2:48:24	183	Collections	71
295269	Mizik Mizik	926918	School La	2019-02-08 1:4:19	193	Thumbed Up Track	88
156255	Estilo Chihuahua	146008	Pero Te Vas a Arrepentir	2019-02-08 3:59:8	249	Station	7
34362	The Audible Doctor	277579	Thought of You (feat. Kurious)	2019-02-08 10:33:6	168	Thumbed Down Track	27
34362	The Audible Doctor	7869	Andy Kaufman Theory	2019-02-08 4:36:53	67	Autoplay	64
628370	Levi Lowrey	73274	Window Pane Soul	2019-02-08 12:12:32	238	Album	38
628370	Levi Lowrey	977624	Long Way Home	2019-02-08 8:17:14	284	Collections	77
278221	The Beautiful Monument	899674	Disorder	2019-02-08 21:32:46	255	Autoplay	19
450681	Schlachthofbronx	524141	Slo Bang	2019-02-08 15:19:18	77	Album	23
938070	Rojo	222566	Feliz	2019-02-08 9:22:14	32	Playlist	86
924546	Damedot	253615	Like Master P (feat. Gt & Eastside 80s)	2019-02-08 2:13:6	66	Playlist	74
924546	Damedot	646285	Can't Believe (feat. 7mile Clee)	2019-02-08 7:55:41	169	Album	54
924546	Damedot	670306	Jealous Hearted	2019-02-08 0:36:47	117	Autoplay	41
924546	Damedot	515480	Bored	2019-02-08 17:57:11	196	Autoplay	47
924546	Damedot	85202	Smellin Like Dope	2019-02-08 21:34:35	277	All Artist Tracks	88
924546	Damedot	524873	Kill Me	2019-02-08 7:43:25	219	Thumbed Up Track	34
584548	TryHardNinja	902363	It's Me (Instrumental)	2019-02-08 10:55:56	208	Station	40
223629	Dusty McFly	19633	Wow (feat. Royce da 5'9 & Boldy James)	2019-02-08 14:23:0	262	Playlist	26
223629	Dusty McFly	540296	It Aint Shit	2019-02-08 9:52:10	105	Thumbed Up Track	30
223629	Dusty McFly	39471	Fasho (feat. Rock)	2019-02-08 6:44:38	290	Station	25
223629	Dusty McFly	331737	Foreign	2019-02-08 8:53:11	215	Autoplay	81
223629	Dusty McFly	403773	Why (feat. Street Lord Juan & Slim Dunkin)	2019-02-08 16:49:49	268	Playlist	22
878284	Modern Day Babylon	367901	Currency (feat. Sergey Golovin)	2019-02-08 0:1:37	248	Autoplay	22
431732	Plini	155880	Heart	2019-02-08 14:47:24	120	Thumbed Down Track	45
679232	Bandit Gang Marco	707654	Doll	2019-02-08 21:33:48	201	Autoplay	49
679232	Bandit Gang Marco	319031	My X	2019-02-08 23:7:2	183	Thumbed Down Track	14
221503	Scotty Cain	585521	Boyz in the Wood	2019-02-08 6:42:18	77	Album	58
345714	Episode	560677	Promise to the Game (feat. Galaxy & Chippass)	2019-02-08 11:1:26	246	Thumbed Down Track	41
363475	Kid Cadaver	278259	Hesitating	2019-02-08 19:48:19	72	Thumbed Up Track	81
357767	Blended Babies	197416	Rain Riddim	2019-02-08 17:49:32	194	Autoplay	6
537969	Scythian	93163	Scratchbox Reel	2019-02-08 3:2:10	60	Album	51
537969	Scythian	361405	Back Home in Derry	2019-02-08 15:43:50	291	Autoplay	62
537969	Scythian	361057	Halloran's Jig	2019-02-08 23:23:38	18	Collections	23
962059	Latin Fresh	708426	Tocarte Toa 2012 (feat. Big Yamo & Jimmy Bad Boy)	2019-02-08 22:50:22	91	Collections	16
262844	Dirty South Rydaz	58970	Count This Cake	2019-02-08 22:20:50	142	Thumbed Up Track	55
435464	GGOOLLDD	687006	Gold	2019-02-08 11:48:12	103	Collections	77
899896	Unlearn	109019	L'inondation	2019-02-08 3:51:9	173	Playlist	75
92447	Contraste Sierreño	568391	El Operativo	2019-02-08 18:11:10	90	Album	21
92447	Contraste Sierreño	667249	Mi Infierno	2019-02-08 23:37:32	73	Thumbed Down Track	35
92447	Contraste Sierreño	338551	El Caballero	2019-02-08 5:32:48	54	Album	26
92447	Contraste Sierreño	151087	El Hijo Del Ingeniero	2019-02-08 16:14:1	237	All Artist Tracks	66
92447	Contraste Sierreño	126509	Equipo Condiciado	2019-02-08 19:19:50	272	All Artist Tracks	17
92447	Contraste Sierreño	170735	No Pasa Nada (En Vivo)	2019-02-08 19:48:39	14	Thumbed Down Track	37
552684	Duo Libano	289865	La Iglesia Que Cristo Fundó	2019-02-08 22:44:45	103	Collections	88
552684	Duo Libano	555212	Hay un Lugar	2019-02-08 8:26:27	170	Thumbed Down Track	98
552684	Duo Libano	778779	Hoy Vengo Ante Tu Altar	2019-02-08 23:55:13	87	Thumbed Up Track	81
552684	Duo Libano	111165	Quiero Gloriar	2019-02-08 22:47:37	86	Station	43
552684	Duo Libano	792454	No Me Dejes Caer	2019-02-08 1:40:47	51	Album	59
552684	Duo Libano	663274	Que Triste Andube en el Mundo Sin Dios	2019-02-08 15:49:55	202	All Artist Tracks	37
552684	Duo Libano	482379	En Este Dia de Bodas	2019-02-08 2:24:26	283	Album	21
552684	Duo Libano	834294	Quien Como Jesucristo	2019-02-08 22:28:14	230	All Artist Tracks	75
552684	Duo Libano	189870	Bellas Palabras De Vida	2019-02-08 18:45:11	19	All Artist Tracks	10
552684	Duo Libano	109073	Coros Congregacionales	2019-02-08 21:43:28	231	Playlist	45
552684	Duo Libano	822043	Camino Hcia El Calvario	2019-02-08 3:44:33	102	Collections	62
552684	Duo Libano	746498	Amigo Solo Hay Uno	2019-02-08 22:10:1	178	Thumbed Down Track	50
230143	Jack & Jack	434600	Doing It Right	2019-02-08 14:45:12	94	Playlist	34
890947	LA TROPA ESTRELLA	979533	El Baile del Tao	2019-02-08 19:35:43	129	Thumbed Down Track	76
890947	LA TROPA ESTRELLA	771743	El Tao Tao	2019-02-08 18:30:13	267	Station	64
531297	Monchy Y Nathalia	149816	Medley de Exitos II	2019-02-08 8:12:7	35	Thumbed Down Track	29
147934	Eddie James	550771	Tú Reinas	2019-02-08 23:46:37	166	Thumbed Down Track	21
147934	Eddie James	762234	Power (feat. Ashley Brison & Patricia Miller)	2019-02-08 5:54:1	175	Playlist	50
147934	Eddie James	754259	Better Is One Day	2019-02-08 19:56:38	280	Collections	92
598233	Jarrod Birmingham	881708	You and Me	2019-02-08 23:53:59	120	All Artist Tracks	69
598233	Jarrod Birmingham	719595	Good Thing	2019-02-08 10:9:8	85	Thumbed Up Track	69
753511	Dawn and Hawkes	479078	Right on Time	2019-02-08 18:26:3	138	All Artist Tracks	72
683960	Da Krazy Pimpz	611325	Falsa Traicion (feat. Matthew Luna)	2019-02-08 13:43:23	136	Collections	62
683960	Da Krazy Pimpz	253088	Pura Cumbia pa Poriar	2019-02-08 17:56:33	296	Playlist	45
683960	Da Krazy Pimpz	10046	Te Busco Y Te Extraño (Live)	2019-02-08 3:41:1	49	Thumbed Down Track	8
683960	Da Krazy Pimpz	955430	Despertemos Nuestro Amor	2019-02-08 1:25:48	42	Playlist	35
512088	Drew Blackard	575512	Right About Now I'd Like to Move to Austin and Buy a Purple House	2019-02-08 5:31:22	155	Station	99
512088	Drew Blackard	92980	Fallen Mockingbird	2019-02-08 17:40:37	165	Thumbed Up Track	19
108772	Juiceboxxx	317144	On the Line	2019-02-08 20:20:6	29	Thumbed Up Track	78
570861	Hardini	523986	Tricks Ft Poodeezy X MackTwon	2019-02-08 21:44:50	221	Autoplay	67
951511	Markus Cole	955517	My Galaxy (feat. Q'AILA)	2019-02-08 21:43:15	110	Playlist	82
616378	David Levy	594549	Dear Everyone	2019-02-08 5:34:46	36	Autoplay	62
572320	Donald Gould	509779	Come Sail Away	2019-02-08 10:25:6	173	Collections	8
66017	Mick Clarke	871161	Midnight Cruise	2019-02-08 11:35:25	69	Playlist	21
138642	Sam Padrul	762078	Skylight (feat. Alex Lewis)	2019-02-08 20:2:47	10	Playlist	69
138642	Sam Padrul	906655	Offbeat	2019-02-08 0:32:39	221	Autoplay	17
829041	The Smooth Jazz Dinner Players	6082	When I Fall In Love	2019-02-08 1:29:57	281	Collections	96
829041	The Smooth Jazz Dinner Players	983420	This Is Always	2019-02-08 22:3:15	70	Autoplay	2
958094	Josh Kramer	369429	Broken Pieces	2019-02-08 12:15:57	88	Album	97
40599	The Upset Victory	570156	My Turn to Play the Villain	2019-02-08 10:30:54	247	All Artist Tracks	47
40599	The Upset Victory	378466	The Recovery Process	2019-02-08 23:57:59	109	Collections	11
704181	Tori Harris	57016	Hearts Once Stone	2019-02-08 9:48:33	167	Playlist	46
372744	Danny Elfman	868075	Hiking	2019-02-08 4:25:23	148	All Artist Tracks	42
372744	Danny Elfman	865724	Going to Town	2019-02-08 20:25:53	91	All Artist Tracks	54
601751	Kerion	215944	The Brotherhood	2019-02-08 22:21:26	227	All Artist Tracks	75
212047	Marty Ray Project	133103	The Ranger	2019-02-08 16:58:25	224	Thumbed Up Track	66
670754	Aruna	814023	Time to Say Goodbye	2019-02-08 19:22:17	34	All Artist Tracks	65
577384	Dr. Dog	585779	Goner	2019-02-08 2:58:6	68	Playlist	46
495041	Bob Rubin	114997	The End of the World	2019-02-08 20:38:12	281	Thumbed Up Track	31
201495	George Canyon	700788	Slow Dance	2019-02-08 23:52:36	174	Playlist	37
845031	Marty Baller	918572	Back and Forth	2019-02-08 1:46:11	195	Thumbed Down Track	55
160089	Virlan Garcia	289540	Sientes Lo Que Siento	2019-02-08 9:21:50	87	Station	32
160089	Virlan Garcia	569375	Si Me Creyeras	2019-02-08 4:0:49	258	Thumbed Up Track	84
160089	Virlan Garcia	385876	Padre de Iván (Version Banda)	2019-02-08 22:26:9	110	Playlist	100
160089	Virlan Garcia	779167	Señor Colombia	2019-02-08 11:0:12	59	Autoplay	12
160089	Virlan Garcia	634877	Con Mi Soledad	2019-02-08 16:49:44	287	All Artist Tracks	55
399333	La Expansion	313622	La Guera y la Morena	2019-02-08 15:39:1	267	Thumbed Up Track	41
763262	All Things New	879316	Take Me Back	2019-02-08 18:39:30	258	Collections	27
763262	All Things New	772839	Borderline	2019-02-08 7:29:0	85	All Artist Tracks	30
763262	All Things New	348788	He Has Come	2019-02-08 18:16:51	126	Thumbed Up Track	67
450824	Jaymay	724137	Tragedy (Live)	2019-02-08 8:45:2	225	Playlist	41
314361	Wynn	207688	All the Same	2019-02-08 22:24:6	282	Album	20
283953	cupcakKe	477581	Quick Thought	2019-02-08 12:43:18	159	Album	43
283953	cupcakKe	650874	Self Interview	2019-02-08 7:51:27	61	All Artist Tracks	9
504402	Lacey Sturm	674409	Vanity	2019-02-08 0:26:10	222	Collections	81
786339	Innoss'b	4763	Elengi (feat. Koffi Olomide)	2019-02-08 16:36:32	182	Album	47
657747	Don Michael Jr	327635	Alive	2019-02-08 20:37:15	238	Thumbed Up Track	92
776512	Eli-Mac	824439	Can't Get Enough	2019-02-08 16:48:5	205	Thumbed Down Track	66
31698	Wisp X	601684	Crimson (feat. Hatsune Miku)	2019-02-08 20:52:8	178	Playlist	15
924218	Angelique Kidjo	847394	Seen and Not Seen	2019-02-08 13:4:30	179	Album	25
399647	Christina Grimmie	486415	Absolutely Final Goodbye	2019-02-08 6:11:51	289	All Artist Tracks	45
399647	Christina Grimmie	884959	Feelin' Good	2019-02-08 13:0:14	223	Collections	94
807143	CJ Solar	501826	American Girls	2019-02-08 20:17:45	10	All Artist Tracks	48
920520	Christy Torres	840654	No Es Facil Feat. Lali Torres	2019-02-08 9:28:53	197	Playlist	87
12935	Stitches	570425	Young Rich Niggas	2019-02-08 9:55:13	59	Collections	1
586623	Sam Tinnesz	17785	Babel (feat. Super Duper)	2019-02-08 12:16:1	78	Playlist	27
914216	Ben Allison	145376	Swiss Cheese D	2019-02-08 4:55:16	262	Playlist	53
465307	David Dunn	950104	Fade	2019-02-08 3:24:5	282	Playlist	71
465307	David Dunn	474235	Open Arms	2019-02-08 20:53:13	103	Autoplay	87
465307	David Dunn	332489	History	2019-02-08 16:46:51	253	All Artist Tracks	39
465307	David Dunn	5102	Yellow Balloons	2019-02-08 13:17:6	99	Autoplay	5
598135	Denis Solee & The Beegie Adair Trio	527394	Manhattan	2019-02-08 13:35:56	199	Thumbed Up Track	29
607546	Chalino Sanchez	500370	Pilares De Cristal	2019-02-08 17:5:48	144	Thumbed Down Track	75
530213	Lil Cray	705255	Indicted	2019-02-08 5:52:9	49	Album	63
530213	Lil Cray	993262	My Ways	2019-02-08 13:13:11	39	Thumbed Down Track	86
530213	Lil Cray	278839	Next to Blow Mix	2019-02-08 8:19:4	281	Thumbed Down Track	6
763076	The Surfaris	652419	Magic Sands	2019-02-08 20:56:18	270	Album	100
763076	The Surfaris	381991	Misirlou	2019-02-08 21:42:55	160	Playlist	63
796145	Dana Fuchs	261871	Bad Seed	2019-02-08 21:49:36	230	Thumbed Up Track	62
696558	Jon Diamond	185101	Moment Away	2019-02-08 12:39:23	46	All Artist Tracks	27
272108	FLAME	712346	Human Dignity	2019-02-08 20:37:36	267	Collections	55
613433	Number One Gun	252609	For You (feat. Sarah Ann)	2019-02-08 3:43:39	105	Station	39
371759	The Krickets	360556	Sweet Home	2019-02-08 0:11:57	86	Playlist	55
313159	The O'Neill Brothers Group	830414	Hello (Instrumental Version)	2019-02-08 3:21:26	168	Thumbed Down Track	51
313159	The O'Neill Brothers Group	378042	I Would Die 4 U (Instrumental Version)	2019-02-08 3:44:43	184	All Artist Tracks	68
313159	The O'Neill Brothers Group	826669	Edelweiss (Instrumental Version)	2019-02-08 9:48:28	202	Playlist	82
313159	The O'Neill Brothers Group	648846	Washed by the Water (Instrumental Version)	2019-02-08 10:47:47	188	Station	27
313159	The O'Neill Brothers Group	344316	Serenity	2019-02-08 13:52:49	83	Album	93
313159	The O'Neill Brothers Group	524300	Cozy Home	2019-02-08 18:15:8	207	Thumbed Down Track	13
655101	Kutless	833081	Great Are You Lord	2019-02-08 2:32:2	112	Collections	66
985906	Mark McKinney	521630	Warm With You	2019-02-08 16:6:31	287	Collections	45
805645	Two Story Road	691931	Permanent Ink	2019-02-08 0:0:55	223	Thumbed Down Track	15
137729	Gigolo Aunts	392560	Everything Is Wrong	2019-02-08 20:13:20	141	All Artist Tracks	77
759617	Falling Up	541584	The Light Beam Rider	2019-02-08 19:41:30	292	Collections	94
146516	The Irish Brigade	714490	Freedom Fighter's Medley	2019-02-08 17:33:39	72	Collections	18
894218	Manuel Guerrero	508024	Cada Dia Mas	2019-02-08 1:18:29	18	All Artist Tracks	90
758843	Steam Powered Giraffe	588434	On Top of the Universe	2019-02-08 12:50:18	265	Thumbed Down Track	7
758843	Steam Powered Giraffe	428576	Roller Skate King	2019-02-08 1:25:50	130	Thumbed Down Track	65
758843	Steam Powered Giraffe	596555	Turn Back the Clock	2019-02-08 4:41:9	152	Album	33
467454	Kings Kaleidoscope	758775	A Resting Place (Intro)	2019-02-08 10:3:23	297	Collections	38
467454	Kings Kaleidoscope	421798	Gone	2019-02-08 6:21:13	104	All Artist Tracks	36
